,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
487,leau__vive___,"🇫🇷""Peace I leave with you; my peace I give to you; not as the world gives do I give to you.""@leau_____vive.Female.Born 14 Sept. Account no longer active.",EU citizen in UK ,59,24,7401,59,"Analysis: World leaders pledge a ""great reset"" after the pandemic https://t.co/pJjFiDp7px",[]
488,Contented2851,"Embrace my French heritage. Artist, Aquarian, Political Activist. “Fight for what is right. Follow your heart. Trust in God.""",New England,401,831,134756,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
489,HGSierra,Siempre llego tarde a todo. Comenzando a vivir lo poco o mucho que todavía me quede.,Mexico City,1034,223,5304,0,"@HistoriaPTontos Hold my mango con chile, Trudeau and Macron.",[]
490,endtimeslife,"End times, new beginnings. Is this the ultimate time to be alive?",,33285,65480,117171,2,"""The UAE’s new president, Sheikh Mohamed bin Zayed Al Nahyan, holds talks today with French counterpart Emmanuel Macron as world leaders stream in to the oil-rich Gulf state to pay tribute to his late predecessor.""

https://t.co/Nrql7to2tB",[]
491,ruby_ingle,I love animals and nature.,,198,301,47138,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
492,PamelaWFoster,"Smart, thoughtful, kind. Always learning.",,76,6,871,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
493,arisof12,,"Guayaquil, Ecuador",547,551,4674,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
494,POviolins,Maker Concert Violins in Classical Italian tradition. Dip. IPIALL 1993 (Bissolotti)Cremona.  Musee de la Musique 1994  http://t.co/frsC0ViSq2,,3535,994,2927,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
495,DLanovy,,,331,8,2319,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
496,davidl62648962,,,69,346,15820,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
497,Knewz_Currently,"Love my Family, my Harley, my Jeeps, beaches & music! You can never be old & wise if you were never young & crazy! Media tweets not necessarily my opinion.","Va Beach, Virginia",87,1652,2674476,0,"DOMINIC LAWSON: Time to unplug the Kremlin hotline, Mr Macron, it's making you a laughing stock  https://t.co/0Q6K6y9Ssy https://t.co/9lpJls5oPs",[]
498,lotzalozza,Graduated student from the school of life,Buderim Queensland,1092,1269,97723,2,"Omg Barnaby’s teeth, is he a heavy smoker, imagine him speaking to Macron or Biden.🤦‍♀️",[]
499,isa_aledan,أحياناً .. أقولُ كلاماً مُفيداً .., 🇸🇦,918,12020,4862,7,"The wife of #French President 
#Macron, who says : "" hijab scares 
children""😅

#اوكرانيا #روسيا
#UkraineRussiaWar https://t.co/4U26qa8y6J","['French', 'Macron', 'اوكرانيا', 'روسيا', 'UkraineRussiaWar']"
