,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
456,DW_reader,,"Baltimore, MD",330,345,6639,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
457,smartysue,A former Labour Party activist and member and grandma of 2 - great admirer of Jeremy Corbyn - and hard left apparently which I wear as a badge of honour ✊✊✊,"Leeds, England",5220,10250,128958,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
458,Eesy20,"Humanist.

#IStandWithJeremyCorbyn!    Join a Union, today!
  
Not a Tory, never have been a Tory, never will be a Tory. 

No DM's, please","Manchester, England",5070,4788,99888,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
459,denis_juliau,"Géotropisme; lévogyre, dextrogyre, dès sa conception la matière vivante fonde ses paramètres sur l'environnement. #BigPharmasEtLeurCancerPlanétaire tuent la vie",,1713,613,5126,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
460,Montalesco,,"Limoges, France",483,235,38375,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
461,AltimoGDL,,,4954,798,7845,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
462,GrownRoom,Meet the new boss. Same as the old boss. It’s a big club & you ain’t in it. She/her #GeneralStrike #M4A #DefundThePolice #AbolishICE #BlackLivesMatter #2A,"Wisconsin, USA",4963,3243,99426,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
463,goat_classic,can you imagine if we all started demanding?,boston,745,340,25523,650,"conservatives and liberals accused the french leftist leader melenchon of being a proponent of ""wokism"" and ""cancel culture"". his reply: https://t.co/uvzYmxVDb9",[]
464,HunterFelt,Comedian. Sports/Music/politics/superhero talk @GuardianUS contributor. Celtics blogger for @ForbesSports. Genderqueer. Hire me: hunter@hunterfelt.com.,Brighton MA,1725,2793,143664,650,"conservatives and liberals accused the french leftist leader melenchon of being a proponent of ""wokism"" and ""cancel culture"". his reply: https://t.co/uvzYmxVDb9",[]
465,RealEddieHobbs,"Author of The First Heresy. Investment, Finance, Economics. Anti Vaxpass & Mandates.  Block Abuse  https://t.co/LnrcgTYB2Q RT not endorsement", Retweets not Endorsement,2436,25901,3635,0,"Neutralised, squeezed between surging Left and Right in June National Assembly elections, will Macron flounder in Europe? 

Putin will be pleased. Le Pen borrowing from Russian Bank neatly played? 

https://t.co/oIkHDQDQnT",[]
466,mediagag,"Strategy Manager - @isbUnited (2x PSL Champion)
Performance Analyst - Northern Superchargers.

 On sports & 🇵🇰. Left. Wrote for Cricinfo in another life.","Lahore, Pakistan",990,66922,77142,650,"conservatives and liberals accused the french leftist leader melenchon of being a proponent of ""wokism"" and ""cancel culture"". his reply: https://t.co/uvzYmxVDb9",[]
467,Veritas1012,"Both parties = SAME CORRUPT DONORS
                  Red team Vs Blue team = Divide & Conquer

            HUMANIST, M4A, GND, BLM, MMT, 🚫 PIC, 🚫 MIC",USA,4990,3854,129119,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
468,MarieVi92490054,"Nouveau compte suite gros bug.
En espérant que ce soit le dernier 🤞","Nantes, France",1301,1653,15192,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
469,Shadz66Shadz6t6,"A Pro-99% Humanist Humanoid, tired of a lack of logic, foresight, democracy & compassion, on a planet run by 0.01% Oligarchs & Parasites! RESISTANCE~IS~FERTILE!",4thTwitter a/c! Hakt x 3 = :-\,3665,5084,49726,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
470,PatrickHenrySp1,Personal injury lawyer with interest in housing law; and international relations.,"Haggerston, London",2900,545,7526,0,"The left has finally got its act together – in France. Watch out, Macron and Le Pen . 

And amusingly: “Macron and his allies have painted the coalition as an opportunistic cabal led by “far-left” puppet masters who are unfit to govern.” https://t.co/Fi6neXbmUz",[]
471,DomDom03212837,"Curieuse de tout, en particulier de ce qui me rend meilleure.
Engagée pour #AEC2022
Atterrée par toutes les dominations, admirative de ceux qui luttent contre.",,1242,1015,14571,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
472,AD1968F,B 🏳️‍🌈 He/Him. Tweet in EN Gazouille en FR. Clean/sober since July 1990. 🇫🇷 🇨🇦 🇺🇸Citizen. I did not vote blue and I didn’t vote for Trudeau or Macron  ✊,"Est de l’ile, Montreal QC",4931,3269,137227,1,"@AD1968F Today trade and cultural relations have started again, very recently (2019,2020) but remain marginal 

Taiwan is only recognised by 17 states. Tired of people representing Mélenchon as some freak when he says the exact same shit as most of our diplomats😂

https://t.co/hzSIM7FNUq",[]
473,nmatos85,El arte de vivir por encima del abismo🎶,venekistan,1246,910,191868,356,"Zooming in on Paris, districts that voted for Macron vs districts that voted for Mélenchon in the 1st round of the presidential election vs the 1871 commune of Paris.  (Diamonds are important barricades) https://t.co/LGiDdylhws",[]
474,MisaPb,"𝔽𝕒𝕟𝕘𝕚𝕣𝕝. ℍ𝕦𝕞𝕒𝕟. 𝕊𝕠𝕔𝕚𝕒𝕝𝕚𝕤𝕥.

(compte utilisé pour de la propagande Insoumise, cap #LegislativesUnionPop2022) #NUPES","Montréal, Québec",293,1053,39620,1,"@AD1968F Today trade and cultural relations have started again, very recently (2019,2020) but remain marginal 

Taiwan is only recognised by 17 states. Tired of people representing Mélenchon as some freak when he says the exact same shit as most of our diplomats😂

https://t.co/hzSIM7FNUq",[]
475,TnVMcjiSjc8f5eb,,,397,26,13806,6,"Jean-Luc Mélenchon, a 70-year-old Eurosceptic firebrand, has momentum and support from young French voters. But he is unlikely to grab the prime ministership 

https://t.co/UEZOEIIomw",[]
476,PeterHogness,Supporting grassroots organizing in the swing states w/@Water4Grassroot. Comics+French colonialism group: https://t.co/56xOBL23wl / Not a fan of Twitter.,"Brooklyn, NY",1225,497,3492,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
477,lally_carey,"musician, producer, educator...been there, done that but never without humility...do not entertain racists of any flavour...","Ealing, London",1183,810,25646,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
478,ZabouVillon,"Mais que diable allait-elle faire dans ce twitter ?   
Citoyenne du monde",,1088,1987,190521,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
479,Jesuishermosa,working on my liberation | POWER TO THE PEOPLE #BLM (she/her),soy de la tierra/from the land,2296,592,11478,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
480,Michael_F2409,"Very proud Dad,worked/lived/traveled in SE Asia & Far East 20+ years. Atheist, Socialist,Eco🌏🐝🌳🇮🇪🇪🇺🌹🇺🇦🇾🇪🇯🇴. Celtic FC ⚽️☘️Munster & IRFU 🏈☘️",Europe,4955,3843,4495,0,"The left has finally got its act together – in France. Watch out, Macron and Le Pen https://t.co/ceC2cvRJ0M",[]
481,YalishandaPi,,台灣 Cuba Deutschland America,2745,64,11778,0,"@MisaPb China wants to eradicate Taiwan one of the few vibrant liberal democracies in Asia (kill us, nuke us, put us in camps for reeducation ) and Melenchon your guys said it’s ok with me https://t.co/KDbttBK81u",[]
482,lxglb,russian dissident. moderate leftie. bisexual and bipolar.,,66,160,3258,1,"What many leftists don't want to admit is that Melenchon is a bad leader for a big-tent leftist coalition. He is too controversial for such position, and it scares away many centre-left voters.",[]
483,FranceReborn486,,,127,51,2068,0,"@joaodiasonze @CRASSGENDER @Quinby__ @EuropeElects Exactly! Plus, they have irreconcilable differences and Mélenchon is leaving",[]
484,NotAnAn0n,Supposedly a writer. Living contradiction. Politically schizoid. The bishop of Rome hath no jurisdiction in this realm of poasting. Unironic HRE stan.,,1222,481,34615,50,"Mélenchon calls German reunification an unconstitutional annexation conducted with unprecedented social violence against East Germans. The party of Mitterand, who drove Franco-German reconciliation, is supporting him. https://t.co/nbAVPXaY42",[]
485,kizzymay58,"#JOHNSONOUT 
Running, social change, Africa. Hate the Tories.",Merseyside.,2943,3411,187160,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
486,closethe_f_gate,"Fact or Fiction?
Retweets are not endorsements.          Without integrity, there's no civilisation.
             Where's the petition, I'll sign it.",Desolation Row,4175,2810,76915,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
487,spargles,"My ideology is top quality fucking bants.

""Very middling intelligence individual with unwarranted smugness"" - @AStraussian",Australia ,122,434,11523,0,"@AlaskanTzar “I’m only a leftist in America! I’d be a centrist in Europe” 

“Why yes, my favourite European politicians include Corbyn, Melenchon and Varoufakis. Why do you ask?”",[]
488,Left_Hegelian,"Professor of Philosophy, UMass Boston, author of Pragmatism, Objectivity, and Experience from @CambridgeUP",Dorchester MA,472,1910,9250,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
489,ASafSaj,"Nonconformist. Internationalist. Secular. Foreign Policy, Politics & everything in between. Here to watch the world burn.",United States,4786,106,104818,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
490,nicholas___v,I do art stuff and I like philosophy. usc ma+p. 18.,,188,35,219,4,"Some good news

https://t.co/tDBFYDg9sN",[]
491,ML_5156,"papa de 4 blackblocs ,conjoint de PE et islamogauchiste selon toutes les personnes situées à ma droite. artisan accessoirement  😁. bloqué par @RonanLoas 🏅",,4088,2361,28534,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
492,JulotRalabarak,"fils de nanar mouskouri et de Gilbert vernez φ🐢✌️ 🌍🇸🇪🇬🇷🇨🇿
#refugeesarewelcome
#blacklivesmatter
#freeassange
#meetoo #feminism
#revolution",somewhere over the rainbow,5003,1197,30492,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
493,guy_oddo,,,296,59,3136,0,@ToulasTake We have to learn lessons from other countries. You can’t push back the conservative nationalists by assuming that their identity politics is somewhat consensual as QS does. You do what Sanders and Mélenchon did. You describe how dangerous they are and present a real alternative.,[]
494,_FrancisC0000,Ici on emmerde macron et les fachos✊🐢 (2ème compte),France ,2227,1246,32925,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
495,Laureninthe707,,,4327,707,94474,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
496,philosophylinks,"Bot retweeting interesting links from #philosophy twitter.

Open source: https://t.co/zdnZF0v082",,1,485,178228,14,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/aQHU7Qj84H",[]
497,Roxanne_Styx,"Jedi Possibilitarian, ENFP, collector of rocks, moon admirer, musician, archeology enthusiast, cat servant, and sometimes I visit earth just to watch humans.",,813,107,2138,1,Leftist Mélenchon as French PM Would Shake Europe https://t.co/ii4SAWplZo,[]
498,byungchulfearer,"petty bourgeoisie social democrat, learning things about the economy all the time on this beautiful website ⚪️🇬🇧🇨🇳🇨🇮🏳️‍🌈⚪️ BAVARIA HATE ACCOUNT",Birmingham   he/him,1457,211,631,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
499,ArthurOtkeKeim,Pseudonymous lawyer,,425,298,16972,0,@ahardtospell Not-insignificant number of 2022 Melenchon voters in round 1 were Le Pen voters in round 2.,[]
