,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
438,UROCKlive1,"I took this name when I realized a journalist had been brutally murdered and a US president was covering it up.

Said I'd keep it until there's #JusticeForJamal",Beautiful Northern California,101005,249016,479678,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
439,PL1962,,,589,212,4165,0,"@Justin_Ling Pierre Poilievre is probably the most stupid individual we’ve seen since Mateo Salvini, LePen and Trump! That said much about his followers 😳😳 Thank god @JeanCharest_ is there to ensure our party stay united and be back in power in Ottawa in 2025🇨🇦",[]
440,Kelly99073095,,,704,455,30032,4,"@SenWhitehouse Komov is a minion of Konstantin Malofeev, a just indicted oligarch and ally of Putin.
Brown and Komov are not only engaged in the destruction of democracy in America, they do it all over Europe. They are supporting far right parties like LePen or the German AfD.",[]
441,MoonriseBooks,"#StandWithUkraine 🌊 First-gen American 🇺🇸 🇩🇪 MSW, Writer, Reviewer, Oxford comma enthusiast",SoCal ,4637,5561,78797,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
442,CitizenFirefly,Vote like your life depends on it - because it does.🗳 Vote like your rights depend on it - because they do.🗳 #VoteBlue,,293,47,727,0,"@TrueMythocracy @EuromaidanPress Also please check out these recent voting results:

🗳2019 Ukraine - Svoboda (far right) vote 2019: 1.6%
🗳2020 US - Trump: 46.9%
🗳2021 Russia Parliamentary election - United Russia: 49.8%
🗳2022 France - LePen: 41%

Ukraine is not the country with the “Nazi” problem…",[]
443,greg_cu,"Just another human being who believes in Justice, Equality and Empathy. #BLM #ENDTHEFILIBUSTER #FORTHEPEOPLEACT #standwithukraine",,1076,221,15846,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
444,1150Maxx,"Austrian, secular Gen-Xer, admiring @RonaldReagan, @MiltonFriedman & @MaMoMVPY, WESTERN style of life, values & individual Liberty, smwt. cynical but realistic",Vienna/Austria/Europe,373,76,14389,2,"@mhmck LePen: welcomes Putin at the main entrance
Macron: welcomes Putin at the backdoor
Same result.",[]
445,Sam_Schulman,"Midcentury modern Chicago-born. Mailman, Magazine midwife, scribbler (WSJ, SpectatorUK, Commentary, Mosaic), I-banker, farmer, mailman, in that order.",,1894,3320,198899,0,"French voters fled from Zemmour and LePen, but got anyway the ridiculous foreign policy idea about whom those two were least serious. https://t.co/Lr517CYRri",[]
446,Nadja72638243,Germany,Deutschland,3195,1780,14714,4,"@SenWhitehouse Komov is a minion of Konstantin Malofeev, a just indicted oligarch and ally of Putin.
Brown and Komov are not only engaged in the destruction of democracy in America, they do it all over Europe. They are supporting far right parties like LePen or the German AfD.",[]
447,MichaelOrwell1,Likes football and girls,MUSCA Group,34,31,6257,1,"@olunikat Lest we forget.
https://t.co/xbfLi0ECUy
#abc730 #auspol #AuspolSoCorrupt #AusPol2022 #EU #France #LePen #NATO #ntpol #nswpol #Putin #qldpol #Russia #sapol #taspol #Ukraine #vicpol #wapol #Zelenskyy","['abc730', 'auspol', 'AuspolSoCorrupt', 'AusPol2022', 'EU', 'France', 'LePen', 'NATO']"
448,edwin_latham,"Synthesist: bringing things together
Seeker:       the fundamental nature of the problem
Realist:       man is the measure of all things",Canberra,1,20,3487,1,"@olunikat Lest we forget.
https://t.co/xbfLi0ECUy
#abc730 #auspol #AuspolSoCorrupt #AusPol2022 #EU #France #LePen #NATO #ntpol #nswpol #Putin #qldpol #Russia #sapol #taspol #Ukraine #vicpol #wapol #Zelenskyy","['abc730', 'auspol', 'AuspolSoCorrupt', 'AusPol2022', 'EU', 'France', 'LePen', 'NATO', 'ntpol', 'nswpol', 'Putin', 'qldpol', 'Russia', 'sapol', 'taspol', 'Ukraine', 'vicpol', 'wapol', 'Zelenskyy']"
449,edwin_latham,"Synthesist: bringing things together
Seeker:       the fundamental nature of the problem
Realist:       man is the measure of all things",Canberra,1,20,3487,0,"Unkraine must wait years, and let's not embarrass dear Mr Putin?

They were keen to avoid embarrassing Mr Hitler too.
#abc730 #auspol #AuspolSoCorrupt #AusPol2022 #EU #France #LePen #NATO #ntpol #nswpol #Putin #qldpol #Russia #sapol #taspol #Ukraine #vicpol #wapol #Zelenskyy","['abc730', 'auspol', 'AuspolSoCorrupt', 'AusPol2022', 'EU', 'France', 'LePen', 'NATO', 'ntpol', 'nswpol', 'Putin', 'qldpol', 'Russia', 'sapol', 'taspol', 'Ukraine', 'vicpol', 'wapol', 'Zelenskyy']"
450,edwin_latham,"Synthesist: bringing things together
Seeker:       the fundamental nature of the problem
Realist:       man is the measure of all things",Canberra,1,20,3487,0,"The ultimate irony: Macron won, in part at least, because Marine Le Pen is seen as a Putin sympathiser.
#abc730 #auspol #AuspolSoCorrupt #AusPol2022 #EU #France #LePen #NATO #ntpol #nswpol #Putin #qldpol #Russia #sapol #taspol #Ukraine #vicpol #wapol #Zelenskyy https://t.co/Mqnat4wjed","['abc730', 'auspol', 'AuspolSoCorrupt', 'AusPol2022', 'EU', 'France', 'LePen', 'NATO', 'ntpol', 'nswpol', 'Putin', 'qldpol', 'Russia', 'sapol', 'taspol', 'Ukraine', 'vicpol', 'wapol', 'Zelenskyy']"
451,Vishkanyas2,,,226,22,12685,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
452,fairyflowercrow,Thundera is my home planet 🐈.. My political views are my own...,"I've been everywhere, man.. ",5002,1784,71366,105,"Remember the loan that Marine LePen got from a Russian bank in 2014, to help her Party win an election?

It appears that loan may have been arranged through the same Aleksander Babakov - and the Russian Orthodox Church.

h/t @Tentoads4truth
https://t.co/0Cfi8Ivmk8 https://t.co/6rhTElKaMZ",[]
453,KWillia27810352,"""Be tolerant with others and strict with yourself."" Marcus Aurelius",,0,17,962,0,"@TYRANNOJESUS @nexta_tv France has been pathetic, near the bottom of the list in terms of support for Ukraine. Macron is a naive child, cozying up to Putin, saying he musn't be humiliated. The only good thing is that he's not a full-on fascist, like LePen.",[]
454,ADioumaev,Half-Ukrainian/half-ork from America. Слава Україні!,"California, USA",126,79,3011,0,@levhai969 @freeWorld2 @apiontkovsky @Robert2909 Again. My cat could beat LePen. Especially this year.,[]
455,marie_moncey,"Interests and Expertises (mixed): Navy, Mass-Psychology, Analysis, Unconventional solutions, Consulting, History, Strategy. 🇫🇷🇷🇺 Pro RU",geographic Europe,136,56,627,0,"@ZenoZokalj good news.. now gas anymore in Europe..
and yes.. i guess the elections were faked or falsified... LePen should have won.. definitely.",[]
456,ZenoZokalj,Free speech absolutist :: Offensive realist ::,Croatia,97,99,1105,0,"@marie_moncey I hoped LePen would win and bring some sense into this hysteria, but I'll take what I have. Ok. Finally. 
And Ukraine just closed the gas pipe to Europe. We'll see how that goes.",[]
457,leesgirl9,,"Columbus, OH",4996,2183,197245,6,"And the loan to LePen's National Front/National Rally political party:

https://t.co/aQOvlgv1SW",[]
458,SnafuSociety,Poke 'em in the eye with their own bullshit. Educated progressive independent. Healthcare is a human right. Sick and tired of the racists and the fascists.,United States,2484,1890,14300,0,@dontlickchalk @JackPosobiec He supported the Fascist French candidate Marine LePen and do we need to know more than that.,[]
459,MarilynCapps11,"Starting over after being locked out of Twitter 
Widow to the love of my life. Independent, Nanny to a gorgeous granddaughter Lost my old account, NO DMs","Virginia Beach, VA",936,824,14292,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
460,harryriedl,International Man of Mystery,London ,385,152,132965,2,"@Ayei_Eloheichem Better than LePen, but yeah. It's bizarre how people refuse to learn an obvious lesson, that you just can't trust authoritarian countries.",[]
461,Ayei_Eloheichem,"Animalia, Chordata, Mammalia, Primates, Hominidae, Hominini, Homo, H. sapiens, Homo sapiens sapiens. 

Opinions are my own. And stupid.",,4143,6824,143173,2,"@Ayei_Eloheichem Better than LePen, but yeah. It's bizarre how people refuse to learn an obvious lesson, that you just can't trust authoritarian countries.",[]
462,Ferric242,"Moderate democrat, against political violence from both spectrums. Against woke excess. I sometimes like posts for bookmarking purposes.",,2508,551,39275,2,"@Ayei_Eloheichem Better than LePen, but yeah. It's bizarre how people refuse to learn an obvious lesson, that you just can't trust authoritarian countries.",[]
463,deesbarbara,"I live on the florida gulf coast..and love it...I despise the GOP, it is the party of sexism, racism, corruption, and treason and traitors ..period..🐬
🌊🌊🌊🐬",Crestview Florida...gulf coast,4978,4049,673654,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
464,james_polls,Politics&Sports,North East,18,57,1993,0,"""Nothing is certain except death, taxes and polls overestimating Le Pen's strength"" #legislative2022 #LePen https://t.co/a3TcJpRhNF","['legislative2022', 'LePen']"
465,YesQuake,Register to vote: https://t.co/2dZ22pBhKJ,Natural State,267,753,71727,2,"@andersostlund In the weaponized &amp; industrialized misinformation/propaganda wars - which emboldened the #FarRight to get more vocal and aggressive - we're definitely fighting a multi front war to protect civil society, democracy &amp; rule of law

#trump, #lepen, #orban etc r disciples of #putin",['FarRight']
466,StLentner,,,4956,841,173728,2,"@mhmck LePen: welcomes Putin at the main entrance
Macron: welcomes Putin at the backdoor
Same result.",[]
467,TrueFactsAI,"We're here to help, you can trust us.",,51,3,28,1,"Emmanuel Macron does not like black people. He never misses an opportunity to tell them so. In a speech in front of a room full of young people, he said: ""What is the color of success? It's white.""

#Macron #France #Europe #politics #BLM #WorldNews #CNN #LePen #Eurovision2022","['Macron', 'France', 'Europe', 'politics', 'BLM', 'WorldNews', 'CNN', 'LePen', 'Eurovision2022']"
468,RhetoricPJ,Asst. Prof @ Pitt. I mostly write about how the failure of the male gaze's aspirations is our apocalypse. My book on conservative populism is out now! He/him,Pittsburgh,2866,4303,39097,0,"@jenmercieca lots of stuff out there about Marine LePen, obviously. All of Kathy Blee's stuff Women of the Klan etc.",[]
469,acr810,“True peace is not merely the absence of tension; it is the presence of justice.” MLK Jr. #pinkwave2022,"Palm Beach County, FL",7786,7258,234679,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
470,Jadelia,,"Maine, USA",849,901,241837,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
471,mschleifer13,Canadian,,5852,5787,405196,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
472,kellyb20201,"Alchemist of liquor. Soldier in the Army of The Decent
#NotoriousRBG 
Illegitimi non carborundum
I cuss a lot.
NO Lists
Gen X
#StandWithUkraine",,1057,619,163039,6,"And the loan to LePen's National Front/National Rally political party:

https://t.co/aQOvlgv1SW",[]
473,kellyb20201,"Alchemist of liquor. Soldier in the Army of The Decent
#NotoriousRBG 
Illegitimi non carborundum
I cuss a lot.
NO Lists
Gen X
#StandWithUkraine",,1057,619,163039,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
474,HellinaOfTroy,"Democratic party member/Willing to Co-Op with Repub members/Avid promoter
(Not paid unless it says so on the post)",,58,33,3218,0,"@EmmanuelMacron and #Lepen are trash, don't embarrass Pitler and @Ukraine shouldn't be about to join the EU

Ur country is just as big of cowards as they always have been, reminded me, how many white flags have u flown ? And loses have u taken, your a coward &amp; a traitor. Fuck u",['Lepen']
475,RiffGaffer,#GetPRDone #DemocracyforUK #Brexit is an act of economic terrorism! #CIWF Cancer survivor Bears fan #COYB #Cricket #TrueandFair #Southpaw Left-Centrist,Silly Mid-Off,4570,4514,39071,0,"@BillOYork I think it is. Look at the success of the far-right in France under LePen. Democracy is under pressure from authoritarian politicians and corporations which have profits higher than the GDP of some nations. If you think  that calls for optimism, I'd like to sell you a bridge!",[]
476,AcidReign10,"Been demolishing bullshit for ages. I am one with the Sun, Inhale my flames, drown in my acid rain.",,1067,278,24988,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
477,osage77,The GOP wants to stop Black Americans from voting and take away rights from women. Now would be a good time to register to vote! VOTE VOTE VOTE VOTE BLUE 🌊,,788,668,56857,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
478,magsmom7,"#1 Nanny,  catmom of 2 🌻 Pitbull advocate. Loves  animals , music and art. I imbide ,old hippie. Bluewave 💙 Packers fan #Autism

Hates Trump 💙💙💙💙💙💙💙💙","Portland, OR",4881,3768,472115,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
479,jr_magpie,American here & I STAND WITH UKRAINE,"Ohio, USA",1184,338,109075,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
480,iamnotpussykins,Maximally Moderna’d💉💉+💉+💉Still😷 🌊 DM gets you blocked😀,"10,030 blocked accts😁",1010,428,106744,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
481,DocJaniceL,Looking for the best in all of us...Art of the possible...Still believe we will rise up like a mighty wave.,"The Heartland, USA",3880,1550,403671,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
482,adekleine,Proud Michigan State University Alum; Certified Association Executive (CAE); Certificate in Meeting Management (CMM); Certified Meeting Planner (CMP); IAEE CEM,,1055,1268,739135,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
483,thisreallyis,I love you. have a good day✌️🇺🇸,,2015,932,19497,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
484,James_Savage15,If a bunch of Russian Bots and teenagers from Macedonia can change the world by tweeting so can I! NO LISTS! #TeamJustice #BlackLivesMatter,Earth,5005,3763,428671,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
485,TeresaCCarter2,"If voting could change things, they would make it easy.",Texas,4997,3786,141063,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
486,CycloneGal86,"Window Dresser Extraordinaire turned Insurance Agent (yes, really). GO CUBS! #Resist","Chicago, IL",1148,1420,176135,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
487,rhonda_harbison,"Fighting for Democracy,  WOCN RN, BSN, J.D.",,25478,34842,675844,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
488,clearing_fog,I follow people I disagree with; vet my tweets instead. We aren’t finished yet. #StandWithUkraine,"Nashville raised, now in SoCal",7165,26249,98048,6,"And the loan to LePen's National Front/National Rally political party:

https://t.co/aQOvlgv1SW",[]
489,BobbyGrannie,retired healthcare worker relaxing on a Lake somewhere in Texas🏊🚤🗽🎉🎏🍺👠,"Texas, USA",856,395,30666,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
490,Stlhd100,Calm,,2114,733,576436,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
491,fwdcrocblu,FWDCROCBLU,,2428,2062,610758,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
492,buzzin_ur_ear,• PRO-CHOICE•BLM •Biden Harris•🏳️‍🌈ALLY• MBA/MS Foreign Svc• INTJ•Mom of teens & a Westie•Married•DC,"Washington, DC",4905,4155,44855,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
493,clearing_fog,I follow people I disagree with; vet my tweets instead. We aren’t finished yet. #StandWithUkraine,"Nashville raised, now in SoCal",7165,26249,98048,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
494,tortiegertie,,"New Jersey, USA",1111,291,86455,0,@NPR sounds like the same story every where right?  #France #UnitedStates the #heartlands were destroyed by corporations worldwide with the #forgotten believing they actually would have a savior on the likes of #trump and #LePen,"['France', 'UnitedStates', 'heartlands', 'forgotten', 'trump', 'LePen']"
495,MarySam46329509,,,379,221,10930,0,#RN #FN #LePen inutile ! https://t.co/YKag8ExSbK,"['RN', 'FN', 'LePen']"
496,Ati1513,,,151,6,887,0,@polo_fs @PuncherLongo @LinkeviciusL Or maybe you meant values of 40%+ french public voting for LePen publicly supporting putin and his genocide in Ukraine?? 🥹🤔 I really do not know what kond of values GER and FRA represent. Maybe bold and empty self - marketing as peace loving open democrats? Facts do not comply.,[]
497,jazgar_art,Science is my shepherd,The Biosphere,1075,121,10996,0,"@SG_Gooner1970 @SamRamani2 Probably not. Putin probably didn't care about refugees. His goal, first and foremost, is to maintain his network of corrupt autocrats who are beholden to him for his financial, political and military help. That includes the GOP. LePen, Erdogan, Orban, the Brexiteers, etc.",[]
498,jc_nothias,"Editor, writer. Local & Transnational Democracy - Internet Governance - Social good sphere pundit",Geneva ,1664,948,4034,0,"@rebusicsta @VirginieFrance5 @apmassaro3 Such tweet may voluntarily mislead us or be written out of a misunderstanding. 
Saying that Macron wants to exclude Ukraine from the EU is pure non sense.
The real danger comes from  Melenchon &amp; Lepen. Macron is 100% pro-Ukraine! He faces domestic resistance though on that topic!",[]
499,ADioumaev,Half-Ukrainian/half-ork from America. Слава Україні!,"California, USA",126,79,3011,0,"@ua_parliament F that guy. He's only in charge on the dubious campaign of ""at least I'm not LePen""

...so he should at least start acting like he's not LePen!",[]
